dataset,filename,stem,extension,size_bytes,width,height,channels,aspect_ratio,resolution,mode,brightness,contrast,sharpness,blur_score,entropy,md5,phash,path
dataset_B,0544.jpg,0544,.jpg,152091,1080,1350,3,0.8,1458000,RGB,57.26264951989026,42.43497090000853,306.58629012332085,306.58629012332085,6.822220802307129,93a70ed7b4447b9cdc1b7302fa438d55,cc8c4ece8c233a5f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0544.jpg
dataset_B,0545.jpg,0545,.jpg,116984,750,750,3,1.0,562500,RGB,129.43146133333335,65.7094002763181,1301.8811256424267,1301.8811256424267,7.710997581481934,e73566f8d34687a20a6d0de65f96e59a,9819bde1c36e70c3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0545.jpg
dataset_B,0546.jpg,0546,.jpg,124606,1080,1350,3,0.8,1458000,RGB,74.64508299039781,51.488853751712774,142.59151674514382,142.59151674514382,7.201998710632324,99d89b8b619a5ce72246f83d85546187,fd7993801de54646,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0546.jpg
dataset_B,0547.jpg,0547,.jpg,162306,1080,1350,3,0.8,1458000,RGB,127.27152606310014,67.73517451719985,199.2924602874148,199.2924602874148,7.718895435333252,7a357678ef548569bd64edc0b8503027,a1949e1e861f357a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0547.jpg
dataset_B,0548.jpg,0548,.jpg,191547,937,1171,3,0.800171,1097227,RGB,107.88795572839531,70.675412782959,449.75883779932093,449.75883779932093,7.672894477844238,dbf49cb3d4867581fa4df0990743e656,bb56d42a69c5d42a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0548.jpg
dataset_B,0549.jpg,0549,.jpg,119966,800,1000,3,0.8,800000,RGB,107.165615,70.87505773663803,226.00751384169374,226.00751384169374,7.856656074523926,4ab52682f38be80329fae5bc89f55167,ffe5a08a808d7f60,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0549.jpg
dataset_B,0550.jpg,0550,.jpg,68651,814,885,3,0.919774,720390,RGB,135.86660142422855,64.55490265294233,136.6754675797311,136.6754675797311,7.562768936157227,daac9a6fe12a2454ad72dfdf7d24ef11,eac483c38b6e7435,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0550.jpg
dataset_B,0551.jpg,0551,.jpg,133397,937,1171,3,0.800171,1097227,RGB,78.5196035095746,50.89718805818473,295.71526917370994,295.71526917370994,7.201066493988037,61335a741cddd23056adf026d7a8b669,af7f8160f1d501c3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0551.jpg
dataset_B,0552.jpg,0552,.jpg,38909,900,1125,3,0.8,1012500,RGB,44.25212641975309,61.76505013312524,349.43133910240414,349.43133910240414,5.992142200469971,bac59cad32fa7329bfdf064831190122,fb36261999662699,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0552.jpg
dataset_B,0553.jpg,0553,.jpg,58951,750,664,3,1.129518,498000,RGB,60.10613253012048,54.20724092607718,298.5947670246609,298.5947670246609,7.079370021820068,b03bd30d574dfd359ff47796a89295c5,efe014c5e1f0d625,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0553.jpg
dataset_B,0554.jpg,0554,.jpg,150551,937,1171,3,0.800171,1097227,RGB,82.15006466300957,58.5305822632805,251.0945483291003,251.0945483291003,7.362809658050537,854121d85adbb6bc91786d2f51c8c221,bf63c05dc5a262e4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0554.jpg
dataset_B,0555.jpg,0555,.jpg,107224,750,562,3,1.33452,421500,RGB,128.56550652431793,69.10544655304834,3641.906995977654,3641.906995977654,7.8553056716918945,466593c6467b8f2c7614af4da2e88b56,ffcfd01314162725,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0555.jpg
dataset_B,0556.jpg,0556,.jpg,85729,937,1171,3,0.800171,1097227,RGB,69.57034506077594,34.39006035637403,41.10924618598471,41.10924618598471,6.179625988006592,4929749ee4e89b0544932e28ff56d347,bca90b56d4764b89,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0556.jpg
dataset_B,0557.jpg,0557,.jpg,126046,937,1171,3,0.800171,1097227,RGB,124.14656037447128,75.41309816314072,300.75267678814026,300.75267678814026,7.9218854904174805,fdc89638dd8e5c035a9dec26f0ff4bcd,842f7ef0d059a17a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0557.jpg
dataset_B,0558.jpg,0558,.jpg,101522,1080,1080,3,1.0,1166400,RGB,58.73738511659808,38.66100583589772,110.38978480539748,110.38978480539748,6.842404842376709,c0322f5edd66ab3e9d77380d9631c1e9,fcb20286ed7416ce,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0558.jpg
dataset_B,0559.jpg,0559,.jpg,104289,800,1000,3,0.8,800000,RGB,108.4413975,64.93450897440431,194.31536036674373,194.31536036674373,7.299371719360352,4060bc49809b110ffe01e7bbaea3fe9e,f7d1e9d6d6288806,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0559.jpg
dataset_B,0560.jpg,0560,.jpg,167199,852,1065,3,0.8,907380,RGB,109.01388392955542,61.065657757829,625.5808749988615,625.5808749988615,7.640127182006836,bf4e511280c79fe3189aa53673d0fbbb,8e8580abb5c7ca6b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0560.jpg
dataset_B,0561.jpg,0561,.jpg,66390,900,1125,3,0.8,1012500,RGB,59.46820148148148,68.0274301190873,312.3101557805212,312.3101557805212,6.633856296539307,a0c3aeb2e464d6ef754c80cd7245d4ea,ebc2862dbc3c9d81,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0561.jpg
dataset_B,0562.jpg,0562,.jpg,323125,1280,1512,3,0.846561,1935360,RGB,89.92909071180556,67.27030109086884,898.3734335745746,898.3734335745746,7.686819553375244,7d681a40a6d61198b68acc7621940d66,ab55dc4ba534b464,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0562.jpg
dataset_B,0563.JPG,0563,.jpg,151322,960,720,3,1.333333,691200,RGB,120.67810619212963,61.32383243565557,513.0500534952612,513.0500534952612,7.634881973266602,dfc11309158203cdd48f3c13223352b7,db116d66160d659b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0563.JPG
dataset_B,0564.JPG,0564,.jpg,107979,540,960,3,0.5625,518400,RGB,63.31117283950617,72.0210977599217,297.943605106822,297.943605106822,6.532467842102051,04e23ce72734bdf60605fefe35487cb6,df882577023e18f9,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0564.JPG
dataset_B,0565.jpg,0565,.jpg,189081,1080,1350,3,0.8,1458000,RGB,134.92868930041152,70.03459349378966,175.58836691634585,175.58836691634585,7.474337100982666,3e6667795b2925c2749553b7d859cce0,ab6bd692c2c31327,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0565.jpg
dataset_B,0566.JPG,0566,.jpg,1119395,4032,3024,3,1.333333,12192768,RGB,133.2294269028985,56.50245666757919,3.6033045968619333,3.6033045968619333,7.404717445373535,8cc9d314c2a055f756f91bd7f757aa3e,a4649925ef13e639,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0566.JPG
dataset_B,0567.JPG,0567,.jpg,143378,1040,780,3,1.333333,811200,RGB,105.98580004930966,58.29055052799269,355.80015344204196,355.80015344204196,7.609772205352783,a3b0714a869388c85afe6e0c1c7869b8,d91b861ed67cc921,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0567.JPG
dataset_B,0568.JPG,0568,.jpg,135150,1040,780,3,1.333333,811200,RGB,117.84857001972387,54.597131365843936,244.6318403187461,244.6318403187461,7.597957611083984,4cebe57223d6e381fc07e7851cb95e0a,8c4e5b798935d6c8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0568.JPG
dataset_B,0569.JPG,0569,.jpg,129236,780,1040,3,0.75,811200,RGB,99.00508875739645,63.14729750505031,201.0480830862364,201.0480830862364,7.679606914520264,82abce5e4da7276a52ff24ea857a4df6,aa42c68dd4771c3b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0569.JPG
dataset_B,0570.jpg,0570,.jpg,118884,900,1125,3,0.8,1012500,RGB,154.0003911111111,75.04672160428287,1317.1606646913492,1317.1606646913492,7.330573081970215,2e881dc445f50d5cdd45ed2ba9014081,bf6e96c21d36c424,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0570.jpg
dataset_B,0571.JPG,0571,.jpg,96959,960,720,3,1.333333,691200,RGB,80.89599537037037,43.54036287447223,130.3158998687786,130.3158998687786,6.789641380310059,663e9e5d291b9fdcca2cb11fa5371b89,9e65619e84619ade,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0571.JPG
dataset_B,0572.JPG,0572,.jpg,118435,720,960,3,0.75,691200,RGB,88.55106770833333,55.32844849343796,301.1621869808998,301.1621869808998,7.3483967781066895,d2eeceaba95f60f92311cc7ec7a7ab57,9999ae2ea089bb99,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0572.JPG
dataset_B,0573.JPG,0573,.jpg,176873,1396,1047,3,1.333333,1461612,RGB,122.24489673045925,61.73574485532967,46.87363922530398,46.87363922530398,7.4252095222473145,8aaa8ac3e44fc7a1a04c07cee701a18c,fce5eb9085651c2c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0573.JPG
dataset_B,0574.jpg,0574,.jpg,80315,589,589,3,1.0,346921,RGB,106.77224209546266,47.67565859035232,429.8551885313572,429.8551885313572,7.404453277587891,a5c2ed7b7b9dfa1db08f866d9cf5f145,af95812b9cb59195,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0574.jpg
dataset_B,0575.JPG,0575,.jpg,165633,720,960,3,0.75,691200,RGB,114.10544126157407,71.41304373767291,1612.2589366781522,1612.2589366781522,7.751695156097412,842dfcfda796fa1cafad42dfc7ca6f82,afc5c567c5e12a42,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0575.JPG
dataset_B,0576.JPG,0576,.jpg,156856,720,960,3,0.75,691200,RGB,124.32558304398148,64.42709878081905,1053.0020713975507,1053.0020713975507,7.650050640106201,578a9a8d5d3fb05d3f4ed6f9559b7f0e,e8858d6d847ecb43,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0576.JPG
dataset_B,0577.JPG,0577,.jpg,49228,720,960,3,0.75,691200,RGB,29.349231770833335,38.26942518223963,100.07378905787631,100.07378905787631,5.898176670074463,f76b4f3dfa943e194658e325c5ab3c20,d37f38826719c067,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0577.JPG
dataset_B,0578.JPG,0578,.jpg,140683,960,720,3,1.333333,691200,RGB,93.79559895833333,61.05661636487178,531.6659201153706,531.6659201153706,7.383120536804199,005626e81af80bd3f4533e7b3aefede6,8eb51432b3cf338c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0578.JPG
dataset_B,0579.JPG,0579,.jpg,125403,960,540,3,1.777778,518400,RGB,111.50692901234568,59.96850474028083,830.5318435102874,830.5318435102874,7.737728118896484,4137654ec73910a5cbed55a8e87dc4fa,fad803c7d5504de2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0579.JPG
dataset_B,0580.jpg,0580,.jpg,82098,960,1125,3,0.853333,1080000,RGB,45.250812037037036,38.79485236695623,93.1073854304861,93.1073854304861,6.842549800872803,41b784f9402b7cadcddb5b1cbea658b2,aace4d0eae7dd220,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0580.jpg
dataset_B,0581.JPG,0581,.jpg,61431,414,489,3,0.846626,202446,RGB,82.13288481866769,71.62781432635235,715.0034028916158,715.0034028916158,7.537725925445557,cb08d8909bb29dcfe0a9ecd7ac035dc8,91933bc9c1a1687f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0581.JPG
dataset_B,0582.jpg,0582,.jpg,189704,929,1162,3,0.799484,1079498,RGB,96.87146525514638,56.38045632507817,448.4687721027564,448.4687721027564,7.587645053863525,c7c1249ed21d46b98df5dceb9f314f78,fd856a5e207cc2ca,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0582.jpg
dataset_B,0583.JPG,0583,.jpg,151533,960,720,3,1.333333,691200,RGB,122.62809751157407,58.89057047829482,597.2921571117239,597.2921571117239,7.452671051025391,4d0a637caadb798e9944b045505a5a1d,e2cb5e1485f3e268,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0583.JPG
dataset_B,0584.JPG,0584,.jpg,152358,960,1280,3,0.75,1228800,RGB,135.38810872395834,54.04460788830537,24.346931945162346,24.346931945162346,7.464956760406494,de63252d40abfba8b1dec4cf5839b9f8,8aac73d3456d4bc1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0584.JPG
dataset_B,0585.JPG,0585,.jpg,113795,960,720,3,1.333333,691200,RGB,122.44380063657407,44.34434156966694,329.4054191249518,329.4054191249518,7.162980079650879,4cc42a98bc2117fee5e1da48835e0fd5,c1c047e583a9a7e7,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0585.JPG
dataset_B,0586.jpg,0586,.jpg,114380,937,1170,3,0.800855,1096290,RGB,125.51462569210702,82.19513095917073,289.94408191739495,289.94408191739495,7.408565998077393,34129d7725d4ab0e7b672f3da8b480f3,cad3df289297b422,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0586.jpg
dataset_B,0587.JPG,0587,.jpg,113773,960,720,3,1.333333,691200,RGB,149.3956611689815,44.634507772864865,360.73895106939625,360.73895106939625,7.379081726074219,27621df0630927521c56e5824ade89f2,ad464e4c9d35f690,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0587.JPG
dataset_B,0588.jpg,0588,.jpg,157061,1080,1080,3,1.0,1166400,RGB,70.73757030178326,51.364568626105964,418.494692959654,418.494692959654,7.31984281539917,58776ce2c41cb35b76032dd8c2f52184,c30e3c62cb4f7174,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0588.jpg
dataset_B,0589.JPG,0589,.jpg,57348,887,666,3,1.331832,590742,RGB,112.65416036103747,66.95105251312626,23.43765234050309,23.43765234050309,7.1208672523498535,97785008cd5ce8a5ede6edd1259f7218,bdf5d0cb828a0f68,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0589.JPG
dataset_B,0590.JPG,0590,.jpg,101735,720,960,3,0.75,691200,RGB,57.0292505787037,24.77200056274215,144.8220948663824,144.8220948663824,6.340353488922119,af87f310deb9bcab42e41dcaf6a94a69,cc3873669ccc32b3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0590.JPG
dataset_B,0591.JPG,0591,.jpg,43226,307,409,3,0.750611,125563,RGB,84.3398134800857,54.24762554747459,413.9446683120327,413.9446683120327,7.384585380554199,014d82b789dbe3e47c1f1b88ef66c015,cc8c2ed7c06ddd82,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0591.JPG
dataset_B,0592.JPG,0592,.jpg,105992,720,960,3,0.75,691200,RGB,55.6166478587963,48.154753864822816,175.67687152295525,175.67687152295525,6.859608173370361,9c009878ee1a28249c24c16cde535f58,b35b5be1871ab025,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0592.JPG
dataset_B,0593.jpg,0593,.jpg,170734,1080,1080,3,1.0,1166400,RGB,128.85380658436213,74.10128779675021,424.2707798157914,424.2707798157914,7.760769844055176,6b90704ba483c26acb8bd94502fa2f95,fe86d67e70618189,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0593.jpg
dataset_B,0594.JPG,0594,.jpg,119633,960,720,3,1.333333,691200,RGB,131.42158854166667,64.29766478302777,237.2062256076305,237.2062256076305,7.79681921005249,af90836ebac8a3c8e184f277f69332e1,b45a7c69982d3374,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0594.JPG
dataset_B,0595.JPG,0595,.jpg,152007,960,720,3,1.333333,691200,RGB,144.45489583333332,66.7624857174968,606.2242418144236,606.2242418144236,7.490941047668457,465f67cc594de6827057299abfd39148,be3273d1d92820f3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0595.JPG
dataset_B,0596.JPG,0596,.jpg,108398,960,720,3,1.333333,691200,RGB,173.28594328703704,53.93178619558955,238.81907993118645,238.81907993118645,7.2928853034973145,346638a3378097e6dba08e6b4d9ac591,f4a39e397326a4d0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0596.JPG
dataset_B,0597.JPG,0597,.jpg,140667,720,960,3,0.75,691200,RGB,141.16979456018518,59.487922839756415,368.0283340916679,368.0283340916679,7.642958641052246,e913d0e05d927c33a94a01778ec717e9,8387975c89a1a3eb,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0597.JPG
dataset_B,0598.JPG,0598,.jpg,91815,540,960,3,0.5625,518400,RGB,95.43138503086419,67.54982313840074,552.4032623611253,552.4032623611253,7.617146015167236,e0a44aab4c2e75e0be2302d3e6e808d8,d087a3080ff1f59d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0598.JPG
dataset_B,0599.JPG,0599,.jpg,74965,640,425,3,1.505882,272000,RGB,99.15286029411764,56.21755993900116,802.6230404002893,802.6230404002893,7.661625385284424,a3f7fffe24336e7754e091cc12711129,9d914c47d0db23cd,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0599.JPG
dataset_B,0600.JPG,0600,.jpg,62014,480,480,3,1.0,230400,RGB,52.6231640625,67.89755479347657,3750.5836846467005,3750.5836846467005,6.380581378936768,ca41120c07a88c801def41a54e0861cf,cc071fe9e71ad106,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0600.JPG
dataset_B,0601.JPG,0601,.jpg,61484,480,456,3,1.052632,218880,RGB,68.62015716374269,51.24219166851515,733.9495267727735,733.9495267727735,7.227470397949219,6358b6f56008fc29087b5fc99a24c841,a982dac9e7d99560,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0601.JPG
dataset_B,0602.JPG,0602,.jpg,61867,296,528,3,0.560606,156288,RGB,72.90442004504504,68.93250718717108,1778.0294291573252,1778.0294291573252,7.371792316436768,6166e2c8cb4f3b95b5847dd125ae56cc,cb7042472f9cbc35,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0602.JPG
dataset_B,0603.jpg,0603,.jpg,221205,1080,1350,3,0.8,1458000,RGB,81.41065226337449,50.6475667023277,392.1034711593756,392.1034711593756,7.416826248168945,d7dffa2b0f62656bf41efc9682f6dfbc,aa86d656d268a9ad,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0603.jpg
dataset_B,0604.jpg,0604,.jpg,32228,1080,617,3,1.750405,666360,RGB,127.48206975208596,46.91806972880441,81.9935977055028,81.9935977055028,7.332188606262207,b3a68519dc8506f3cea3420165258151,a1e32f9c6624b1b9,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0604.jpg
dataset_B,0605.JPG,0605,.jpg,147742,959,963,3,0.995846,923517,RGB,63.8989363487624,76.12335461494288,566.38559008223,566.38559008223,6.934478759765625,5019c256e3ecdfd8caeda1b110bd0b05,cec4c424e1d1f9f8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0605.JPG
dataset_B,0606.JPG,0606,.jpg,55199,502,496,3,1.012097,248992,RGB,95.80994971726,50.81357065766016,702.6546141887395,702.6546141887395,6.946420669555664,c09129d8d572cedbc52532b1f35f2d03,a9d6db40a15ba699,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0606.JPG
dataset_B,0607.JPG,0607,.jpg,47163,485,473,3,1.02537,229405,RGB,163.77113837972146,58.625962098315696,546.6987144315224,546.6987144315224,6.744640350341797,940cbf4424eca30f4085bbeaf3e0477c,f197701d6a988e6a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0607.JPG
dataset_B,0608.JPG,0608,.jpg,86046,749,759,3,0.986825,568491,RGB,81.68116821550385,57.543516829381176,110.6346379013118,110.6346379013118,7.251762866973877,d2e0d1728042b9e6691b15f25374239e,899327233797d2c6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0608.JPG
dataset_B,0609.JPG,0609,.jpg,280975,960,960,3,1.0,921600,RGB,122.64846354166667,53.64508250510548,3538.275060691834,3538.275060691834,7.550638198852539,2f2a741e9cfb46fc92f3beb103f644dc,fde2c08d869f98b0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0609.JPG
dataset_B,0610.jpg,0610,.jpg,195821,1080,1346,3,0.802377,1453680,RGB,107.09874181387926,64.92179603168644,124.79848866192538,124.79848866192538,7.75004243850708,f4060e41bf992a39e85da27f8b10e6f8,ae06d67bf1a10a8b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0610.jpg
dataset_B,0611.JPG,0611,.jpg,85113,374,371,3,1.008086,138754,RGB,134.3498421667123,76.69773379750238,7191.389385882026,7191.389385882026,7.881417274475098,dc33e68fa5153a7574879589855894ab,b19b1fc268c5ae68,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0611.JPG
dataset_B,0612.jpg,0612,.jpg,43690,1080,1080,3,1.0,1166400,RGB,117.27891203703703,58.71669066021979,15.93595250272299,15.93595250272299,6.859257698059082,2924edc4159731e7dde3e7e4d44a39f3,bb3be4640e83b331,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0612.jpg
dataset_B,0613.JPG,0613,.jpg,149815,720,720,3,1.0,518400,RGB,94.53734567901235,71.20787753396988,991.219580919385,991.219580919385,7.787941932678223,8625a8620f0baeb504f0ef191d3140ba,f0f2e31998bae154,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0613.JPG
dataset_B,0614.JPG,0614,.jpg,63985,479,479,3,1.0,229441,RGB,133.14766759210428,65.1715319468375,748.2970676640667,748.2970676640667,7.183427333831787,297937b1b6f8859b82abc68353deec68,d5c1913df474a598,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0614.JPG
dataset_B,0615.JPG,0615,.jpg,166238,960,539,3,1.781076,517440,RGB,118.24668753865183,62.787533668129925,1652.9559497204427,1652.9559497204427,7.729996681213379,ff3b505f7cf7c420a5bbbc6f9ea58752,ea58b07ad267c32c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0615.JPG
dataset_B,0616.JPG,0616,.jpg,235246,2048,646,3,3.170279,1323008,RGB,120.50042554542377,76.75847803829203,299.5366224621779,299.5366224621779,7.658288478851318,f7729c79848280f3d0c282e9f93317de,a3952b4a2d7ed909,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0616.JPG
dataset_B,0617.JPG,0617,.jpg,1176679,1536,2048,3,0.75,3145728,RGB,91.27804692586263,49.95985070759534,2717.4645864519875,2717.4645864519875,7.230888366699219,d1acd41b93ebd96bb96ec9a442ea5a3c,fce92b74d042c2f8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0617.JPG
dataset_B,0618.JPG,0618,.jpg,990573,1536,2048,3,0.75,3145728,RGB,101.27259635925293,51.32264931499056,2634.040327510925,2634.040327510925,7.5725226402282715,a5725cdbc6d214083fcad3b85d2ec07a,819a76758dcd7069,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0618.JPG
dataset_B,0619.jpg,0619,.jpg,195821,1080,1346,3,0.802377,1453680,RGB,107.09874181387926,64.92179603168644,124.79848866192538,124.79848866192538,7.75004243850708,f4060e41bf992a39e85da27f8b10e6f8,ae06d67bf1a10a8b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0619.jpg
dataset_B,0620.JPG,0620,.jpg,160204,960,523,3,1.835564,502080,RGB,128.12904318036965,60.60352379411802,622.2597986938389,622.2597986938389,7.613195419311523,ce4fb377cfc3abc23bc0c68cb231443d,9b93c46e8b63c42d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0620.JPG
dataset_B,0621.jpg,0621,.jpg,50344,1080,1080,3,1.0,1166400,RGB,93.25470078875172,44.67923574119945,13.76194614956964,13.76194614956964,7.128746509552002,3540686ffd91660a3f8ca2caf02deb3a,8ccccdc736b2525a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0621.jpg
dataset_B,0622.JPG,0622,.jpg,308833,1080,916,3,1.179039,989280,RGB,79.08112667798804,58.5316932760242,2945.468641725174,2945.468641725174,7.464370250701904,9e474b35cdf15fc3d0bb43c9a713c04d,8da656c9db6a4d30,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0622.JPG
dataset_B,0623.JPG,0623,.jpg,176866,716,960,3,0.745833,687360,RGB,128.18146822625698,61.20276906146681,501.7794338658132,501.7794338658132,7.500863075256348,c8cad0e3dea5bad3e8e8c3b478f65184,a98d844f6ae03c3f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0623.JPG
dataset_B,0624.JPG,0624,.jpg,114514,960,640,3,1.5,614400,RGB,32.831746419270836,36.85176218247814,478.10592767944337,478.10592767944337,6.331009864807129,1ad5dacda4f77aa8b8316ac5ac4fcdbf,b4d65e81c61cd636,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0624.JPG
dataset_B,0625.JPG,0625,.jpg,230448,960,960,3,1.0,921600,RGB,89.42336588541667,50.859107938356516,565.4552668076398,565.4552668076398,7.53975772857666,1c5b5ca9bf3df6fd723deaf69b90001b,8bcb81e99ab321d6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0625.JPG
dataset_B,0626.JPG,0626,.jpg,243711,960,960,3,1.0,921600,RGB,115.96314453125,57.05006759728668,744.8026323488859,744.8026323488859,7.574221134185791,bc9cd981a1bfdbc0903c8d0f4657deb8,825e1e1ce585f3c6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0626.JPG
dataset_B,0627.JPG,0627,.jpg,241096,960,960,3,1.0,921600,RGB,133.01736002604167,52.818970873063826,553.9834410369825,553.9834410369825,7.652403831481934,d1f41a4eb5cc2e25c5a6abfb19f31342,b89a8665cd83339b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0627.JPG
dataset_B,0628.JPG,0628,.jpg,202883,960,960,3,1.0,921600,RGB,93.04586805555556,69.64872078302484,592.0667936344277,592.0667936344277,7.620013236999512,304d31fdc45b736dff013929d1f520db,aa4291f70c743d6b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0628.JPG
dataset_B,0629.jpg,0629,.jpg,182444,1080,1080,3,1.0,1166400,RGB,97.10737054183814,56.80550514830276,404.09979071978285,404.09979071978285,7.343172550201416,c6823c0848e7a7c47b5efc462d4be8bf,fe54957a64a1d894,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0629.jpg
dataset_B,0630.JPG,0630,.jpg,73398,720,960,3,0.75,691200,RGB,63.429279513888886,30.113508619731142,59.147754012477535,59.147754012477535,6.265215873718262,58f8aede923e90e5a11af6e23dda68c8,a9ab0b8fa4e83a3a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0630.JPG
dataset_B,0631.JPG,0631,.jpg,356872,750,563,3,1.332149,422250,RGB,110.06431734754293,67.99363532484436,229.30601359934462,229.30601359934462,7.484640121459961,ef2da4813563a06c1471dd6be12604fe,ac861ed6d24b72d8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0631.JPG
dataset_B,0632.jpg,0632,.jpg,355095,1280,720,3,1.777778,921600,RGB,127.809775390625,74.75859508873472,2857.1354999365335,2857.1354999365335,7.8310933113098145,af1d10492a13010ee39b6f2b514a2716,e181ea1d8379da69,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0632.jpg
dataset_B,0633.jpg,0633,.jpg,62203,900,1125,3,0.8,1012500,RGB,45.48720790123457,69.13855307497026,458.9628483845111,458.9628483845111,6.195721626281738,ef1992fc4c9c3aa46bbb4b3e1ea3b7f9,ee3313cc724fc4b0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0633.jpg
